"Southwick","Invoice Charges","0.00","506.90","117.11","1.53","470.88","250.47","2.32","412.30","4.15","2091.70","12.91","3870.27","Payments","379.01","0.00","0.00","1.53","23.50","379.06","0.00","0.00","0.00","25.09","379.11","1187.30","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9.09","0.00","0.00","9.09","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Spencer","Invoice Charges","0.00","656.07","968.49","9.31","6.61","475.12","7.03","194.74","1757.62","2342.51","23.78","6441.28","Payments","0.00","0.00","25.02","0.00","380.05","0.00","0.00","0.00","25.08","380.10","0.00","810.25","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8.08","0.00","0.00","0.00","8.08","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Springfield","Invoice Charges","0.00","0.00","454.31","1.82","921.36","4.13","4.01","237.54","131.09","2573.48","14.90","4342.64","Payments","0.00","0.00","25.01","381.04","0.00","0.00","0.00","25.07","381.09","0.00","0.00","812.21","Credits","0.00","0.00","0.00","0.00","0.00","0.00","7.07","0.00","0.00","0.00","0.00","7.07","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Sterling","Invoice Charges","0.00","801.36","0.00","3.33","1151.81","927.84","10.26","353.45","243.84","258.61","12.55","3763.05","Payments","0.00","0.00","382.03","0.00","0.00","0.00","10.26","396.88","0.00","0.00","0.00","789.17","Credits","0.00","0.00","0.00","0.00","0.00","6.06","0.00","0.00","0.00","0.00","0.00","6.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Stockbridge","Invoice Charges","0.00","921.28","801.44","7.75","5.54","1155.79","10.19","692.63","354.77","482.83","15.44","4447.66","Payments","0.00","383.02","0.00","0.00","0.00","25.05","383.07","0.00","0.00","0.00","0.00","791.14","Credits","0.00","0.00","0.00","0.00","5.05","0.00","0.00","0.00","0.00","0.00","0.00","5.05","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Stoneham","Invoice Charges","0.00","1043.30","921.37","9.24","1621.01","13.51","11.55","466.44","697.72","16.38","17.00","4817.52","Payments","384.01","0.00","0.00","0.00","25.04","384.06","0.00","0.00","0.00","0.00","401.11","1194.22","Credits","0.00","0.00","0.00","4.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Stoughton","Invoice Charges","0.00","0.00","1043.39","4.42","1854.27","1625.06","16.91","17.54","472.11","940.14","21.87","5995.71","Payments","0.00","0.00","0.00","4.42","405.66","0.00","0.00","0.00","0.00","410.19","0.00","820.27","Credits","0.00","0.00","3.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Stow","Invoice Charges","0.00","1293.62","0.00","10.44","2091.40","1862.65","19.91","822.32","24.15","1171.86","27.48","7323.83","Payments","0.00","0.00","0.00","396.48","14.58","0.00","0.00","0.00","410.24","0.93","0.00","822.23","Credits","0.00","2.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","11.11","13.13","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Sturbridge","Invoice Charges","0.00","126.13","1293.74","4.66","2331.72","2101.88","22.38","944.84","827.22","28.06","29.07","7709.70","Payments","0.00","25.01","387.03","0.00","0.00","0.00","0.00","412.15","0.00","0.00","0.00","824.19","Credits","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.10","0.00","11.11","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Sudbury","Invoice Charges","0.00","233.56","126.15","0.00","2569.64","2338.35","20.05","1062.75","945.28","1641.14","34.51","8971.43","Payments","0.00","388.02","0.00","0.00","0.00","0.00","408.12","5.01","0.00","0.00","0.00","801.15","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9.09","0.00","0.00","9.09","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Sunderland","Invoice Charges","0.00","343.09","233.58","0.80","248.30","2571.49","10.66","11.06","1054.85","1865.04","23.47","6362.34","Payments","389.01","0.00","0.00","0.00","0.00","414.11","0.00","0.00","0.00","0.00","389.11","1192.23","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8.08","0.00","0.00","0.00","8.08","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Sutton","Invoice Charges","0.00","684.13","343.12","6.99","474.12","252.17","5.53","1299.80","11.23","2098.59","18.53","5194.21","Payments","0.00","0.00","0.00","0.00","415.09","0.00","0.00","0.00","0.00","390.10","18.53","823.72","Credits","0.00","0.00","0.00","0.00","0.00","0.00","7.07","0.00","0.00","0.00","0.00","7.07","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Swampscott","Invoice Charges","0.00","454.75","684.20","6.58","3.07","473.05","4.93","131.29","1299.88","2336.78","19.35","5413.88","Payments","0.00","0.00","0.00","397.62","3.07","15.38","0.00","0.00","391.09","25.09","0.00","832.25","Credits","0.00","0.00","0.00","0.00","0.00","6.06","0.00","0.00","0.00","0.00","0.00","6.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Swansea","Invoice Charges","0.00","0.00","454.79","0.16","921.31","4.05","3.94","237.74","129.62","2573.39","14.80","4339.80","Payments","0.00","0.00","417.05","0.00","0.00","0.00","0.00","392.08","25.08","0.00","0.00","834.21","Credits","0.00","0.00","0.00","0.00","5.05","0.00","0.00","0.00","0.00","0.00","0.00","5.05","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Taunton","Invoice Charges","0.00","802.19","0.00","3.10","1151.65","927.67","10.12","352.05","243.90","258.42","12.35","3761.45","Payments","0.00","418.03","0.00","0.00","0.00","0.00","393.07","25.07","0.00","0.00","0.00","836.17","Credits","0.00","0.00","0.00","4.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Templeton","Invoice Charges","0.00","922.22","802.27","7.66","5.49","1155.76","8.64","693.32","355.05","12.88","13.36","3976.65","Payments","394.01","0.00","0.00","0.00","0.00","394.06","8.64","16.42","0.00","0.00","394.11","1207.24","Credits","0.00","0.00","3.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Tewksbury","Invoice Charges","0.00","1044.35","922.30","12.34","1622.61","13.61","13.17","468.55","15.61","15.17","14.06","4141.77","Payments","0.00","0.00","0.00","0.00","395.05","13.61","11.44","0.00","0.00","395.10","0.00","815.20","Credits","0.00","2.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","11.11","13.13","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Tisbury","Invoice Charges","0.00","0.00","1044.44","4.43","1852.67","1625.02","16.87","17.50","472.55","17.32","939.08","5989.88","Payments","0.00","0.00","0.00","396.04","25.04","0.00","0.00","0.00","396.09","0.00","25.10","842.27","Credits","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.10","0.00","11.11","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Tolland","Invoice Charges","0.00","1294.90","0.00","7.13","2091.37","12.62","12.26","815.20","14.50","14.05","1164.59","5426.62","Payments","0.00","0.00","397.03","7.13","17.90","0.00","0.00","397.08","0.00","14.05","11.04","844.23","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9.09","0.00","0.00","9.09","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Topsfield","Invoice Charges","0.00","126.28","1295.03","4.24","4.12","2091.95","12.73","934.08","818.02","18.21","18.90","5323.56","Payments","0.00","398.02","25.02","0.00","0.00","0.00","398.07","0.00","25.08","0.00","0.00","846.19","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8.08","0.00","0.00","0.00","8.08","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Townsend","Invoice Charges","0.00","233.81","0.00","0.00","2569.64","2337.66","17.75","1063.11","945.44","25.94","1641.41","8834.76","Payments","399.01","0.00","0.00","0.00","25.01","399.06","0.00","25.07","0.00","0.00","399.11","1247.26","Credits","0.00","0.00","0.00","0.00","0.00","0.00","7.07","0.00","0.00","0.00","0.00","7.07","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Truro","Invoice Charges","0.00","0.00","233.83","0.99","248.50","2569.99","10.88","11.24","1056.07","15.21","1864.07","6010.78","Payments","0.00","0.00","0.00","0.00","400.05","0.00","10.88","11.24","2.94","400.10","0.00","825.21","Credits","0.00","0.00","0.00","0.00","0.00","6.06","0.00","0.00","0.00","0.00","0.00","6.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Tyngsborough","Invoice Charges","0.00","657.76","349.47","6.80","472.39","252.12","5.37","1182.13","10.59","8.65","2096.65","5041.93","Payments","0.00","0.00","0.00","401.04","0.00","25.05","0.00","0.00","401.09","0.00","0.00","827.18","Credits","0.00","0.00","0.00","0.00","5.05","0.00","0.00","0.00","0.00","0.00","0.00","5.05","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Tyringham","Invoice Charges","0.00","458.72","664.27","4.82","2.97","472.93","4.82","132.32","1227.12","8.77","2336.66","5313.40","Payments","0.00","0.00","402.03","0.00","2.97","22.07","0.00","402.08","0.00","0.00","25.10","854.25","Credits","0.00","0.00","0.00","4.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Upton","Invoice Charges","0.00","0.00","454.41","0.21","921.35","4.01","3.90","242.64","131.95","3.80","2573.57","4335.84","Payments","0.00","403.02","0.00","0.21","24.82","0.00","403.07","0.00","0.00","3.80","21.29","856.21","Credits","0.00","0.00","3.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Uxbridge","Invoice Charges","0.00","779.05","0.00","3.01","1151.60","927.53","8.33","351.56","248.18","10.72","258.66","3738.64","Payments","404.01","0.00","0.00","3.01","22.01","404.06","0.00","0.00","25.08","0.00","404.11","1262.28","Credits","0.00","2.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","11.11","13.13","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Wakefield","Invoice Charges","0.00","861.75","764.15","10.00","6.62","1155.21","9.73","681.00","349.17","13.90","788.52","4640.05","Payments","0.00","25.01","0.00","0.00","405.05","0.00","0.00","25.07","0.00","405.10","0.00","860.23","Credits","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.10","0.00","11.11","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Wales","Invoice Charges","0.00","976.51","895.95","11.70","1620.56","13.16","12.79","454.64","673.17","322.66","17.56","4998.70","Payments","0.00","0.00","0.00","406.04","0.00","0.00","12.79","12.27","406.09","0.00","0.00","837.19","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9.09","0.00","0.00","9.09","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Walpole","Invoice Charges","0.00","0.00","0.00","0.00","2836.16","1624.81","0.00","0.00","0.00","0.00","1767.35","6228.32","Payments","0.00","0.00","407.03","0.00","0.00","25.05","0.00","407.08","0.00","0.00","0.00","839.16","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8.08","0.00","0.00","0.00","8.08","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Waltham","Invoice Charges","0.00","1200.68","0.00","9.70","2092.65","1863.91","21.13","1117.76","26.67","25.92","1176.97","7535.39","Payments","0.00","408.02","0.00","0.00","25.04","0.00","408.07","0.00","0.00","0.00","25.10","866.23","Credits","0.00","0.00","0.00","0.00","0.00","0.00","7.07","0.00","0.00","0.00","0.00","7.07","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Ware","Invoice Charges","0.00","129.91","1177.50","3.82","2331.25","2101.30","330.10","901.34","805.44","28.49","29.45","7838.60","Payments","409.01","0.00","0.00","3.82","21.21","409.06","0.00","0.00","0.00","25.09","409.11","1277.30","Credits","0.00","0.00","0.00","0.00","0.00","6.06","0.00","0.00","0.00","0.00","0.00","6.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Wareham","Invoice Charges","0.00","231.32","127.42","2.30","2571.02","2649.13","21.13","1017.95","888.42","28.95","1642.78","9180.42","Payments","0.00","0.00","25.02","0.00","410.05","0.00","0.00","0.00","25.08","410.10","0.00","870.25","Credits","0.00","0.00","0.00","0.00","5.05","0.00","0.00","0.00","0.00","0.00","0.00","5.05","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Warren","Invoice Charges","0.00","339.82","240.49","3.57","560.11","2572.63","13.47","13.97","990.96","15.86","1866.44","6617.32","Payments","0.00","25.01","0.00","411.04","0.00","0.00","0.00","13.97","422.19","0.00","0.00","872.21","Credits","0.00","0.00","0.00","4.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Warwick","Invoice Charges","0.00","677.81","343.18","317.80","473.67","253.46","6.78","1196.50","10.26","9.98","2098.03","5387.47","Payments","0.00","0.00","412.03","0.00","0.00","0.00","6.78","430.36","0.00","0.00","0.00","849.17","Credits","0.00","0.00","3.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Washington","Invoice Charges","0.00","450.48","985.42","4.47","4.21","474.24","6.08","135.76","1206.39","9.92","2337.85","5614.82","Payments","0.00","413.02","0.00","0.00","0.00","25.05","413.07","0.00","0.00","0.00","0.00","851.14","Credits","0.00","2.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","11.11","13.13","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Watertown","Invoice Charges","0.00","314.99","441.78","1.45","922.56","5.27","3.42","239.54","134.53","4.97","2574.78","4643.29","Payments","414.01","0.00","0.00","0.00","25.04","414.06","0.00","0.00","0.00","0.00","439.21","1292.32","Credits","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.10","0.00","11.11","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Wayland","Invoice Charges","0.00","757.41","0.00","6.12","1153.18","927.42","9.88","356.86","243.20","12.35","258.53","3724.95","Payments","0.00","0.00","0.00","6.12","433.96","0.00","0.00","0.00","0.00","427.45","12.74","880.27","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9.09","0.00","0.00","9.09","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Webster","Invoice Charges","0.00","871.22","787.44","10.28","5.05","1155.31","9.81","662.46","352.95","12.18","482.51","4349.21","Payments","0.00","0.00","25.02","416.04","0.00","0.00","0.00","0.00","441.17","0.00","0.00","882.23","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8.08","0.00","0.00","0.00","8.08","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Wellesley","Invoice Charges","0.00","1006.26","879.83","9.90","1620.47","13.06","12.69","459.41","691.34","15.62","16.21","4724.79","Payments","0.00","25.01","417.03","0.00","0.00","0.00","0.00","442.15","0.00","0.00","0.00","884.19","Credits","0.00","0.00","0.00","0.00","0.00","0.00","7.07","0.00","0.00","0.00","0.00","7.07","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Wellfleet","Invoice Charges","0.00","0.00","996.80","2.46","1852.38","1624.82","16.65","15.43","466.15","16.88","938.66","5930.23","Payments","0.00","418.02","0.00","0.00","0.00","0.00","434.72","8.41","0.00","0.00","0.00","861.15","Credits","0.00","0.00","0.00","0.00","0.00","6.06","0.00","0.00","0.00","0.00","0.00","6.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Wendell","Invoice Charges","0.00","1213.61","0.00","6.42","2090.97","1862.25","17.69","791.05","21.72","21.11","21.90","6046.72","Payments","419.01","0.00","0.00","0.00","0.00","444.11","0.00","0.00","0.00","0.00","419.11","1282.23","Credits","0.00","0.00","0.00","0.00","5.05","0.00","0.00","0.00","0.00","0.00","0.00","5.05","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Wenham","Invoice Charges","0.00","126.30","1190.43","6.08","2332.98","2101.30","21.81","911.25","26.50","25.76","24.94","6767.35","Payments","0.00","0.00","0.00","0.00","445.09","0.00","0.00","0.00","0.00","420.10","24.94","890.13","Credits","0.00","0.00","0.00","4.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
